Date	Link	Title	Text
2022-09-27 18:23:00	https://lenta.ru/news/2022/09/27/utechh/	Минобороны Дании показало видео с места утечки газа на трубопроводе «Северный поток» в Балтийском море. Соответствующая запись была опубликована в Twitter-аккаунте ведомства.На размещенных в сети кадрах видно, как поверхность воды на нескольких участках шириной в сотни метров активно бурлит. В министерстве пояснили, что всего зафиксировано три утечки — две на «Северном потоке» и одна на «Северном потоке-2».Ранее шведское издание svt.se информировало, что в районе утечек на «Северном потоке» было зафиксировано два подземных взрыва. Один из них произошел ночью, а другой — вечером понедельника, 26 сентября.Компания-оператор Nord Stream AG констатировала, что сроки восстановления трех ниток морских газопроводов «Северный поток» и «Северный поток-2» на данный момент оценить невозможно. Разрушения произошли одновременно. В Германии предположили, что речь может идти о целенаправленной диверсии, это не исключал и Кремль.	Опубликовано видео с места утечки на «Северном потоке» в Балтийском море
2022-09-27 16:40:00	https://lenta.ru/news/2022/09/27/blas/	В районе утечек на «Северном потоке» было зафиксировано два подземных взрыва, пишет шведское издание svt.se.Сомнений в том, что речь именно о взрывах, нет, заявил сейсмолог Бьорн Лунд. Данные зафиксированы 30 измерительными станциями на юге Швеции, уточняет издание. Один взрыв произошел ночью, а другой — вечером понедельника.Немецкие СМИ ранее писали, что речь может идти о целенаправленной диверсии, это не исключал и Кремль.В Германии ранее официально заявляли, что причин инцидента и деталей не знают — ситуацию комментировало Федеральное сетевое агентство ФРГ.Nord Stream AG, компания-оператор, со своей стороны ранее констатировала, что сроки восстановления трех ниток морских газопроводов «Северный поток» и «Северный поток-2» на данный момент оценить невозможно. Разрушения произошли одновременно, указали там.	В районе утечек на «Северном потоке» зафиксировали два взрыва
2022-09-27 12:57:00	https://lenta.ru/news/2022/09/27/isuzu/	Японский производитель грузовиков и пикапов Isuzu задумал прекратить производство на территории России. Об этом сообщает газета Yomiuri. Возможную остановку работы связывают с трудностями в поставках материалов.Isuzu начала производство автомобилей в Ульяновской области в 2008 году. Объем производства в России составляет около одного процента от общемирового. В 2021 году в Ульяновске было произведено 3,7 тысячи автомобилей, в 2022 году планировалось увеличить производство на 50 процентов. Однако весной 2022-го российское подразделение АО «Исузу Рус» приостановило выпуск машин.Аналогичное решение относительно производства в России может принять и Mazda. Речь идет о совместном предприятии во Владивостоке, производство на котором уже приостановлено. В настоящее время никаких решений о прекращении продаж или технического обслуживания не принято. Однако компания рассматривает такую возможность, писала газета Nikkei.В конце сентября Toyota подтвердила решение прекратить производство автомобилей в России. В компании уточнили, что подобный шаг дался нелегко.	Японский производитель грузовиков задумал прекратить производство в России
2022-09-27 12:15:00	https://lenta.ru/news/2022/09/27/nord_dis/	"Компания Nord Stream AG, оператор «Северного потока», объявила, что на трех нитках газопроводов системы в Балтийском море обнаружены одновременные разрушения. Сообщение предприятия процитировал «Интерфакс».В компании подчеркнули, что речь идет о беспрецедентном явлении, все случаи произошли в один и тот же день.Сроки восстановления работоспособности газотранспортной инфраструктуры пока оценить невозможноNord Stream AGМорское управление Швеции во вторник, 27 сентября, сообщило, что обнаружило две утечки: одну — в экономической зоне Швеции, другую — в экономической зоне Дании, пишет Reuters. «Они расположены очень близко друг к другу», — объяснил представитель ведомства.Датские власти призвали повысить уровень готовности энергетического и газового секторов страны.Два потокаСитуация начала развиваться в ночь на понедельник, 26 сентября. Тогда стало известно, что в газопроводе «Северный поток-2» упало давление, сообщалось, что потенциальная утечка газа из морского газопровода произошла у берегов датского острова Борнхольм. Морское управление Дании призвало суда обходить район инцидента.Уже к ночи Nord Stream AG сообщила, что давление упало на обеих нитках. «Сегодня вечером диспетчеры центра управления ""Северного потока-1"" зафиксировали падение давления на обеих нитках газопровода. Причины выясняются», — указывалось в заявлении компании.Никаких случайностей?Причиной инцидентов, как утверждает немецкая газета Tagesspiegel, могла стать целенаправленная диверсия. По данным источников издания, расследование уже началось, в нем участвуют федеральные органы безопасности ФРГ.Мы не можем представить себе сценарий, который не является целенаправленной диверсией. Все говорит против совпаденияисточник газеты TagesspiegelИсточник газеты, осведомленный о предварительной оценке ситуации, указывает, что подобные диверсии — дело нетривиальное, для них потребовалось бы участие сил специального назначения — например, морских водолазов или подводной лодки. Мотивация у диверсантов могла быть разной: либо выступление против российских трубопроводов, либо желание усугубить ситуацию с поставками газа в Европу. В Кремле диверсию также не исключают: пресс-секретарь президента России Дмитрий Песков назвал новости очень тревожными.В Минэкономики Германии, по сообщению Reuters, перспектив влияния на энергоснабжение ФРГ не видят.Главный маршрут«Северный поток» на данный момент остановлен. Речь идет об основном маршруте поставок российского газа в Европу. В прошлом году на него пришлось более трети поставок, а пиковая мощность составляла примерно 167 миллионов кубометров в день.В июне 2022 года прокачка по трубопроводу начала снижаться на фоне продолжающейся спецоперации России на Украине и сопровождающего ее роста напряженности в отношениях с Западом. В начале лета «Газпром» объявил, что не смог вернуть из ремонта необходимое оборудование — турбины компании Siemens, находившиеся на ремонте в Канаде.167млн кубометров в деньсоставляла пиковая мощность «Северного потока» в 2021 годуПосле переговоров с канадской стороной удалось договориться о возвращении оборудования в Европу, однако «Газпром» отказался принимать его, ссылаясь на санкционные риски. Параллельно Москва обращала внимание на то, что к запуску готов «Северный поток-2» — газопровод, достроенный в 2021 году, так и не был запущен, поскольку не получил разрешения властей Германии.В середине лета «Северный поток» приостановили на плановое обслуживание. Европа готовилась к полному прекращению прокачки, однако сначала поставки были возобновлены в намеченные даты, хотя и в ограниченном объеме из-за ситуации с оборудованием. Полностью и на неопределенный срок остановили «Северный поток» только к концу лета.Оставанцы"	На «Северном потоке» обнаружили беспрецедентные разрушения
2022-09-27 11:18:00	https://lenta.ru/news/2022/09/27/nord_bespr/	Одновременное разрушение трех ниток газопровода в Балтийском море — беспрецедентно, объявил оператор «Северного потока», компания Nord Stream AG. Сообщение цитирует «Интерфакс».В заявлении указывается, что все инциденты произошли в один  день. «Сроки восстановления работоспособности газотранспортной инфраструктуры пока оценить невозможно», — подчеркнули в компании.В ночь на 26 сентября упало давление в газопроводе «Северный поток-2». Позже стало известно, что потенциальная утечка газа из морского газопровода «Северный поток-2» произошла у берегов датского острова Борнхольм.  К вечеру 26 сентября падение давления было зафиксировано в «Северном потоке-1».К ночи Nord Stream AG сообщила, что давление упало на обеих нитках. По данным немецких СМИ, не исключена диверсия.Культура отмены	Объявлено о беспрецедентных разрушениях на «Северном потоке»
2022-09-27 09:07:00	https://lenta.ru/news/2022/09/27/nord_stream/	"Давление на обеих ветках российского газопровода «Северный поток» могло упасть из-за целенаправленной диверсии. Такую возможную причину произошедшего назвала немецкая газета Tagesspiegel, ссылаясь на свои источники.Издание допустило, что падение давления произошло в результате целенаправленных действия. Начато расследование причин инцидента. В нем участвуют федеральные органы безопасности ФРГ.Материалы по теме:Труби тревогу.Поставки российского газа по «Северному потоку» продолжают снижаться. Как Европа сможет пережить зиму?28 июля 2022С пустой трубой.Давление на Россию может привести к энергетическому голоду и распаду Европы5 марта 2022«Мы не можем представить себе сценарий, который не является целенаправленной диверсией. Все говорит против совпадения», — подчеркнул источник Tagesspiegel, которому известна оценка властей.По мнению информаторов газеты, подобная версия не является тривиальной. Диверсию могли совершить с использованием сил специального назначения — например, водолазов или подводной лодки.Ранее стало известно, что давление упало на обеих нитках «Северного потока». Об этом сообщила компания-оператор Nord Stream AG. «Сегодня вечером диспетчеры центра управления ""Северного потока"" зафиксировали падение давления на обеих нитках газопровода. Причины выясняются», — сообщила организация."	Названа возможная причина падения давления на ветках «Северного потока»
2022-09-27 05:20:56	https://lenta.ru/news/2022/09/27/business/	Российский бизнес попросил предоставить отсрочку от частичной мобилизации для ключевых сотрудников малого и среднего бизнеса. С соответствующей инициативой к министру экономического развития Максиму Решетникову обратился глава «Опоры России» Александр Калинин, передают «Известия».Он заявил, что предприниматели должны продолжать работать, чтобы закрывать потребности государства и населения. Для этого деловое сообщество призывает установить квоты по призыву с одного предприятия, а в случае мобилизации директора предоставить период в несколько дней, чтобы он мог передать дела.В письме также предлагается приостановить начисление фискальных и иных обязательных платежей, которые не зависят от выручки и привязаны к самому статусу индивидуального предпринимателя, например, патент, страховые взносы, имущественные налоги и аренду. Эти меры призваны поддержать бизнес на период мобилизации.Глава «Опоры России» Александр Калинин отметил, что Минэкономразвития работает над вопросом поддержки малого и среднего бизнеса. Он уточнил, что отсрочка мобилизации является для предпринимателей не преференцией, а необходимостью.21 сентября президент России Владимир Путин объявил о начале частичной мобилизации в регионах страны. Минобороны России уточнило категории граждан, не попадающих под частичную мобилизацию. Это сотрудники организаций в области IT, российские операторы связи, представители медиа и финансовой сферы.	Российский бизнес попросил предоставить отсрочку от мобилизации
2022-09-26 19:37:00	https://lenta.ru/news/2022/09/26/iphoind/	Американский технологический гигант Apple объявил о решении начать производство iPhone 14 в Индии на фоне переноса части мощностей из Китая. Об этом сообщает Reuters.Как предполагают аналитики, решение может быть связано с политическими рисками сохранения большинства производств в Китае в условиях роста напряженности в отношениях между Пекином и Вашингтоном. Кроме того, Индия является вторым по величине рынком смартфонов после КНР.По данным J.P.Morgan, к концу года Apple перенесет в Индию порядка пяти процентов мощностей по производству iPhone 15. А уже к 2025 году на долю Индии может приходиться до 25 процентов выпускаемых iPhone.21 сентября стало известно, что приложения в магазине Apple Store подорожают для пользователей ряда стран с 5 октября. В то же время в России iPhone 13 подешевели на 30 процентов после выхода новой модели.	Apple перенесет производство iPhone из Китая в Индию
2022-09-26 16:28:00	https://lenta.ru/news/2022/09/26/kofeitochka/	Сеть ресторанов «Вкусно — и точка», которая стала преемником «Макдоналдса», подала заявку на регистрацию бренда «Кафе — и точка». Об этом в понедельник, 26 сентября, сообщает агентство городских новостей «Москва».Товарный знак регистрируется по классам международной классификации товаров и услуг (МКТУ) №16, 21, 29, 30 и 43. Это  предполагают работу кафе, заведений быстрого питания и доставки еды.«Кафе — и точка» может стать новым названием для аналогов «МакКафе», от которых отказались после смены владельцев и ухода «Макдоналдс» из России.Ранее сообщалось, что преемник «Макдоналдса» введет в продажу аналог Coca-Cola. Уточнялось, что аналог напитка под брендом «Добрый» станет доступен во всех заведениях сети в течение сентября.Первый ресторан «Вкусно — и точка», пришедший на смену покинувшему российский рынок в мае «Макдоналдсу», открылся в Москве 12 июня. Впоследствии заведения начали открываться в других городах и регионах России.	Сеть «Вкусно — и точка» подала заявку на регистрацию нового бренда
2022-09-26 13:22:00	https://lenta.ru/news/2022/09/26/no_mir/	«Душанбе Сити Банк», один из крупнейших банков в Таджикистане по количеству держателей карт, заявил о приостановке приема карт «Мир» в банкоматах и POS-терминалах страны. Об этом сообщает РИА Новости.В банке отметили, что это связано с техническими неполадками в работе с российской платежной системой. Проблемы с «Миром» возникли 24 сентября. Помимо «Душанбе Сити Банка» карты российской платежной системы в стране обслуживает государственный «Амонатбанк».Материалы по теме:Не рассчитали.Тысячи россиян решили временно жить за границей. С какими трудностями они столкнулись?23 сентября 2022Силы небесные.Почему опытные бизнесмены и инвесторы отдают астрологам миллионы долларов?25 сентября 2022Ранее «Коммерсантъ» сообщал, что на фоне новостей о возможном отказе некоторых дружественных России стран работать с платежной системой «Мир» украинские хакеры начали масштабную DDoS-атаку на нее. Согласно источникам издания, хакеры преследовали цель перегрузить систему и вызвать сбой в обслуживании карт.Обслуживание карт «Мир» приостановили и другие страны. Среди них Узбекистан, где с 23 сентября прием карт приостановлен на неопределенный срок. Кроме того, от обслуживания российской платежной системы уже отказались во Вьетнаме, Армении и в некоторых банках Турции. Также могут отказаться принимать карты «Мир» банки Казахстана, соответствующее заявление сделал 21 сентября Национальный банк республики.	Один из крупнейших банков Таджикистана перестал принимать карты «Мир»
2022-09-26 04:22:00	https://lenta.ru/news/2022/09/26/smartphone/	Новый пакет антироссийских санкций со стороны Евросоюза (ЕС) содержит предложение о запрете экспорта в Россию смартфонов, радиолокационной аппаратуры, лазерного оборудования и оказания IT-услуг российским клиентам. Об этом сообщает EUobserver.Помимо этого, в ЕС предложили запретить ввозить банкноты из западных стран в Россию, а также продавать россиянам недвижимость. Ранее глава МИД Венгрии Петер Сийярто заявил, что санкции Евросоюза в ответ на специальную военную операцию на Украине нанесли гораздо больший ущерб самой Европе, чем России.Они [санкции] наносят огромный вред европейской экономике, ведь до небес взлетели европейская инфляция, коммунальные расходы, цены на природный газ и продукты питания, и все это из-за санкций, а экономика континента оказалась в рецессииПетер СийяртоГлава МИД ВенгрииТакже EUobserver рассказал о предложении снять с эфира некоторые российские телеканалы и ограничить доступы к сайтам таких новостных ресурсов, как NewsFront, SouthFront, а также аналитического центра Katehon, Фонда стратегической культуры и информационного агентства Инфорос.Экспорт из КазахстанаВ первой половине 2022 года экспорт электроники из Казахстана в Россию сильно вырос — страна увеличила поставки смартфонов в Россию в две тысячи раз. Из доступной статистики следует, что в прошлом году России телефонов было продано на сумму 36,8 тысячи долларов, а спустя год — на 78 миллионов. В количественном выражении экспорт смартфонов вырос почти в 328 раз — с 560 штук в первой половине 2021 года до 183,6 тысячи штук в текущем году.Материалы по теме:На санкционных дрожжах.Российский рубль рекордно укрепился к доллару. Почему это произошло и ждать ли роста валюты?21 мая 2022Нашли замену.Турция хочет потеснить Китай и стать главным партнером России в обходе санкций. Почему это нужно Эрдогану?25 августа 2022Рост наблюдается и в категории высокотехнологичной продукции. Казахстан стал поставлять в страну больше процессоров и контроллеров — экспорт увеличился в 121 раз, с 16 тысяч долларов в 2021 году до 1,7 миллиона долларов в текущем году. Также увеличился ввоз флешек, сим-карт и карт памяти.Параллельный импорт20 сентября глава Минэкономразвития России Максим Решетников заявил, что в Россию по параллельному импорту завезли более 1,3 миллиона тонн товаров на общую сумму свыше 9 миллиардов долларов. По оценке министра, в 2023 года начнет расти и инвестиционный импорт.Ввезено более 1,3 миллиона тонн товаров на 9,3 миллиарда долларов. Это помогло поддержать потребительский спрос, прежде всего на рынке непродовольственных товаров: бытовой техники, бытовой химииМаксим РешетниковГлава МинэкономразвитияВ свою очередь вице-премьер России Денис Мантуров сообщил, что Минпромторг намерен придерживаться «взвешенного» подхода при формировании списка подлежащих параллельному импорту товаров, чтобы «не навредить национальным компаниям».Материалы по теме:SWIFT.Как работает межбанковская система передачи сообщений и какой аналог доступен России?26 июля 2022Труби тревогу.Поставки российского газа по «Северному потоку» продолжают снижаться. Как Европа сможет пережить зиму?28 июля 2022Вице-премьер спрогнозировал объем параллельного импорта в 2022 году.За три с половиной месяца работы механизма (с 17 мая) было ввезено товаров почти на 9,4 миллиарда долларов. Поэтому мы уже немного скорректировали прогноз и по итогу года теперь ожидаем ввоза товаров по параллельному импорту на сумму не менее 20 миллиардов долларовДенис МантуровВице-премьер РоссииВ конце июня правительство России представило закон, легализующий параллельный импорт в Россию на 2022 год. В начале сентября программу продлили на весь 2023 год.	В ЕС призвали запретить экспорт в Россию радаров и смартфонов
2022-09-26 01:12:00	https://lenta.ru/news/2022/09/26/vino/	"В ближайшие годы стоит ожидать удвоения объема вина, произведенного в России. Об этом пишут «Известия» со ссылкой на источники.За два года с тех пор, как вступил в силу закон о виноделии, спрос на отечественную продукцию неуклонно растет. Ежегодно площадь виноградников в РФ увеличивается на 4-7 процентов, рассказали изданию в «Ассоциации виноградарей и виноделов».«Во-первых, за последние четыре-пять лет наши виноделы во всех сегментах рынка, от доступного до премиума, достигли уровня качества, сравнимого с крупными производителями из ""традиционно винных"" стран, что было отмечено не только многочисленными экспертами в рамках международных конкурсов, но и потребителями», — сообщил глава ассоциации Дмитрий Киселев.Материалы по теме:«Люди плакали от красоты»Вино, дельфины и утерянное золото: зачем россиянам на самом деле ехать в Крым?17 июня 2020«Нас называют панками виноделия»Санкциям назло: как в России всего за 20 лет появились свои вина, виски и коньяк8 июня 2022Также увеличение объема российского вина связывают с модой — в ресторанах столицы отечественные напитки имеют большую популярность, отметил Киселев. По словам директора по развитию «Якитории» Александра Муратова, до конца года сеть планирует увеличить долю российских вин в барном меню до 30-40 процентов.26 августа сообщалось, что Грузия решила сократить экспорт вина в Россию и в течение пяти лет уменьшить долю страны в общем объеме поставок за рубеж до 40 процентов."	Спрогнозировано увеличение производства российского вина
2022-09-24 22:22:05	https://lenta.ru/news/2022/09/24/mazda/	Японская автомобилестроительная компания Mazda задумалась о прекращении производства автомобилей в России. Об этом стало известно газете Nikkei.Речь идет о совместном предприятии во Владивостоке, производство на котором уже приостановлено. Как напомнило издание, в марте текущего года компания заявила о прекращении экспорта запчастей на завод. Тогда же сообщалось, что производство машин прекратится, когда закончатся запасы.В настоящее время никаких решений о прекращении продаж или технического обслуживания не принято. Однако, утверждается в материале, компания рассматривает такую возможность.По данным газеты, в прошлом году японский автопроизводитель продал около 30 тысяч автомобилей Mazda.Ранее компания Toyota подтвердила решение прекратить производство автомобилей в России.24 февраля президент России Владимир Путин объявил о начале проведения специальной военной операции в Донбассе. После этого множество западных стран отреагировало на это жесткими санкциями против российских физических и юридических лиц. Кроме того, российский рынок покинули несколько десятков западных компаний.	Японский автопроизводитель задумался над прекращением производства в России
2022-10-08 11:03:00	https://lenta.ru/news/2022/10/08/zapasy/	Крым полностью обеспечен автомобильным топливом, его запасов хватит минимум на 15 дней. Об этом сообщило Минэнерго России в своем Telegram-канале.В ведомстве подчеркнули, что уже идет работа по обеспечению продолжения подвоза бензина и дизельного топлива на полуостров.Утром 8 октября на Крымском мосту начался пожар. Как заявили в Национальном антитеррористическом комитете, причиной послужил подрыв грузовой машины, после которого загорелись семь топливных цистерн железнодорожного состава, а также частично обрушились два автомобильных пролета.Президент России Владимир Путин уже получил доклады о ситуации, сообщил его пресс-секретарь Дмитрий Песков. По его словам, глава государства поручил сформировать правительственную комиссию в связи с инцидентом.	В Минэнерго оценили запасы топлива в Крыму
2022-10-08 04:53:00	https://lenta.ru/news/2022/10/08/saud/	Глава МИД Саудовской Аравии Адель аль-Джубейр в интервью Fox News ответил на претензии США из-за сокращения добычи нефти.Он подчеркнул, что высокие цены на бензин в США — не вина Саудовской Аравии, а следствие нехватки нефтеперерабатывающих заводов (НПЗ) в самих Штатах. «У вас дефицит переработки, вы не строили нефтеперерабатывающие заводы десятилетиями», — заявил министр.При этом аль-Джубейр заверил, что Саудовская Аравия не ставила целью навредить США, а идея об этом «целиком и полностью неверна».Ранее президент США Джо Байден обвинил Россию и Саудовскую Аравию в росте цен на бензин в стране после того, как ОПЕК+ решила резко сократить добычу нефти с ноября текущего года, об этом стало известно 5 октября. Страны должны будут уменьшить производство на два миллиона баррелей в сутки.Крах однополярного мира	В Саудовской Аравии ответили на претензии США из-за сокращения добычи нефти
2022-10-07 21:44:00	https://lenta.ru/news/2022/10/07/potolok/	Премьер-министр Эстонии Кая Каллас заявила, что страна готова поддержать введение потолка цен на газ, если это не помешает обеспечению поставок топлива. Об этом сообщает ТАСС.«Например, если мы на мировом рынке намереваемся приобрести СПГ, и на нашей территории будет введен потолок, а на другой — нет, то мы просто лишимся газа, потому что никто не будет нам его продавать», — заявила политик.Каллас назвала гарантию надежных поставок ключевым вопросом при обсуждении ценовых ограничений.Ранее глава Еврокомиссии Урсула фон дер Ляйен говорила, что доля России в поставках газа в ЕС упала до 7,5 процента. При этом до начала украинского конфликта на Россию приходился 41 процент европейского импорта газа, добавила она. Тем не менее ЕС удается замещать поставки из России за счет США и Норвегии, а газохранилища в регионе сейчас заполнены на 90 процентов.	Эстония назвала условие введения потолка цен на газ
2022-10-07 19:38:00	https://lenta.ru/news/2022/10/07/the_end/	Дефицит топлива на заправках во Франции, который начался из-за массовых забастовок на нефтеперерабатывающих заводах (НПЗ), должен завершиться через два-три дня, озвучила сроки министр преобразования энергетике Франции Аньес Паннье-Рюнаше в эфире телеканала BFMTV.По словам министра, сейчас топливный кризис затронул как минимум 15 процентов заправок, на которых не хватает одного или нескольких видов топлива. В качестве способа борьбы с дефицитом власти закупили топливо в Бельгии.Главной причиной происходящего Паннье-Рюнаше назвала забастовку рабочих на крупных НПЗ страны, а также конфликт на Украине. Министр призвала переработчиков нефти и сотрудников как можно быстрее прийти к соглашению.Материалы по теме:Силы небесные.Почему опытные бизнесмены и инвесторы отдают астрологам миллионы долларов?25 сентября 2022«Действительно большая дыра»Газопровод «Северный поток» пострадал от мощных взрывов. Сможет ли Европа пережить зиму?27 сентября 2022Альтернативную точку зрения на сроки окончания кризиса высказал глава Французской федерации топлива и отопления (FF3C) Фредерик План. Он заявил, что ситуация полностью стабилизируется не раньше чем через десять дней.На данный момент забастовки привели к остановке пяти из семи крупнейших НПЗ во Франции. Сотрудники завода Exxon Mobil в Нормандии бастуют с 20 сентября, а ключевые НПЗ TotalEnergies прекратили работу 27 сентября. Рабочие требуют направить часть сверхдоходов от дорогих нефти и нефтепродуктов на индексацию заработных плат выше уровня инфляции.Ранее сообщалось, что забастовки привели к нехватке топлива в некоторых регионах Франции, в частности в Гавре, районах на юге страны и пригородах Лиона. Власти были вынуждены использовать топливо из стратегических запасов страны для обеспечения нужд заправок, писал Reuters.	Во Франции назвали сроки окончания топливного кризиса
